_Collision Id,Borough,Boro,Easting,Northing,Vehicle Ref.,Vehicle Type,Vehicle Type (Banded),Vehicle Manoeuvres,Vehicle Skidding,Restricted Lane,Junction Location,Object in C/W,Veh. Leaving C/W,Veh. off C/W,Veh. Impact,VJNYPURP DECODED,Driver Sex,Driver Age,Driver Age (Banded), 
1200276354,CROYDON,20,532956,168308,1,09 CAR,3 CAR,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,07 HIT BOLLARD,7 LEFT CWY OFFSIDE,10 HIT OTH OBJECT,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,64,35-64,
1200276373,CROYDON,20,534119,161112,1,09 CAR,3 CAR,01 REVERSING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,7 LEFT CWY OFFSIDE,10 HIT OTH OBJECT,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,86,65+,
1200276559,CROYDON,20,535596,161621,3,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,01 TRAM TRACK,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,40,35-64,
1200277013,CROYDON,20,534317,166458,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,5 LEAVING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,24,17-24,
1200277037,CROYDON,20,531863,168687,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),0 NOT AT JCT,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,51,35-64,
1200277276,CROYDON,20,531253,164828,2,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,09 FOOTWAY,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,58,35-64,
1200277435,CROYDON,20,532175,162476,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,3 LEAVING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,32,25-34,
1200277564,CROYDON,20,531998,162280,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,31,25-34,
1200277624,CROYDON,20,531305,166901,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,58,35-64,
1200277691,CROYDON,20,532443,165435,1,19 GDS =< 3.5T,7 GOODS VEHICLE,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,49,35-64,
1200277751,CROYDON,20,531555,161899,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,29,25-34,
1200277813,CROYDON,20,533071,164710,2,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,44,35-64,
1200278063,CROYDON,20,532751,168240,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,47,35-64,
1200278079,CROYDON,20,531796,166588,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,45,35-64,
1200278199,CROYDON,20,536581,163143,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,29,25-34,
1200278337,CROYDON,20,531015,168542,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,11 HIT OTH OBJECT,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,47,35-64,
1200278456,CROYDON,20,534221,168295,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,30,25-34,
1200278554,CROYDON,20,531639,168889,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,23,17-24,
1200278586,CROYDON,20,531303,167752,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,39,35-64,
1200278591,CROYDON,20,530823,166838,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,23,17-24,
1200279121,CROYDON,20,532503,163171,1,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,7 LEFT CWY OFFSIDE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,26,25-34,
1200279151,CROYDON,20,537720,163140,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,62,35-64,
1200279203,CROYDON,20,539325,161568,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,51,35-64,
1200279279,CROYDON,20,531473,167274,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,40,35-64,
1200279336,CROYDON,20,533092,164712,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,00 NONE,7 LEFT CWY OFFSIDE,04 HIT TREE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,37,35-64,
1200279493,CROYDON,20,531091,164525,1,09 CAR,3 CAR,03 GOING AHEAD HELD UP,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,33,25-34,
1200279797,CROYDON,20,532277,166880,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,26,25-34,
1200279807,CROYDON,20,535030,162268,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,28,25-34,
1200279889,CROYDON,20,532175,168273,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,22,17-24,
1200280007,CROYDON,20,532124,168236,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,40,35-64,
1200280059,CROYDON,20,534151,168374,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,32,25-34,
1200280219,CROYDON,20,531017,165617,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,26,25-34,
1200280487,CROYDON,20,531707,168501,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),0 NOT AT JCT,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,50,35-64,
1200280619,CROYDON,20,530974,161748,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,1 LEFT CWY NEARSIDE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,45,35-64,
1200280711,CROYDON,20,531940,168151,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,37,35-64,
1200280790,CROYDON,20,534535,167974,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,65,65+,
1200280846,CROYDON,20,532546,167054,2,09 CAR,3 CAR,10 WAITING TO TURN RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,37,35-64,
1200280951,CROYDON,20,533360,167981,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,47,35-64,
1200281001,CROYDON,20,530713,169400,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,5 LEAVING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,53,35-64,
1200281025,CROYDON,20,532753,171001,1,90 OTHER VEHICLE,8 OTHER VEHICLE,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,17,17-24,
1200281113,CROYDON,20,533905,168313,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,40,35-64,
1200281178,CROYDON,20,530569,169817,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,30,25-34,
1200281279,CROYDON,20,531211,166146,3,09 CAR,3 CAR,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,5 LEAVING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,18,17-24,
1200281585,CROYDON,20,537175,166052,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,24,17-24,
1200281825,CROYDON,20,532541,163892,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,42,35-64,
1200281902,CROYDON,20,534176,167828,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,3 LEAVING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,46,35-64,
1200282038,CROYDON,20,532317,166607,2,09 CAR,3 CAR,99 UNKNOWN (S/R),0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,42,35-64,
1200282136,CROYDON,20,533282,168083,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,3 TAKING PUPIL TO/FROM SCH,2 FEMALE,30,25-34,
1200282349,CROYDON,20,535276,162480,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,23,17-24,
1200282390,CROYDON,20,532558,163574,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,04 CYCLE LANE (ON CWY),5 LEAVING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,36,35-64,
1200282392,CROYDON,20,533105,164706,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,31,25-34,
1200282636,CROYDON,20,532333,168345,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,27,25-34,
1200282760,CROYDON,20,530649,166951,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,31,25-34,
1200282781,CROYDON,20,531036,164860,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,30,25-34,
1200282974,CROYDON,20,531476,167021,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,54,35-64,
1200282987,CROYDON,20,534312,165663,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,09 FOOTWAY,1 JCT APP,00 NONE,7 LEFT CWY OFFSIDE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,31,25-34,
1200283069,CROYDON,20,534251,160751,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,47,35-64,
1200283186,CROYDON,20,533796,165764,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),0 NOT AT JCT,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,45,35-64,
1200283191,CROYDON,20,532969,169937,2,09 CAR,3 CAR,99 UNKNOWN (S/R),0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,46,35-64,
1200283320,CROYDON,20,532725,167795,2,20 GDS 3.5-7.5T,7 GOODS VEHICLE,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,28,25-34,
1200283347,CROYDON,20,534494,168048,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,10 HIT KERB,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,45,35-64,
1200283534,CROYDON,20,532783,166112,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,30,25-34,
1200283779,CROYDON,20,531608,164946,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,3 TAKING PUPIL TO/FROM SCH,1 MALE,49,35-64,
1200283902,CROYDON,20,532871,168293,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,54,35-64,
1200283907,CROYDON,20,534139,168381,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,31,25-34,
1200283926,CROYDON,20,533563,168059,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,55,35-64,
1200283952,CROYDON,20,531930,165193,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,21,17-24,
1200284172,CROYDON,20,532745,168247,1,19 GDS =< 3.5T,7 GOODS VEHICLE,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,57,35-64,
1200284186,CROYDON,20,531801,167224,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,53,35-64,
1200284283,CROYDON,20,535397,165635,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,19,17-24,
1200284300,CROYDON,20,532220,165189,1,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,35,35-64,
1200284380,CROYDON,20,530885,166343,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,50,35-64,
1200284618,CROYDON,20,534722,166717,1,19 GDS =< 3.5T,7 GOODS VEHICLE,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,53,35-64,
1200284636,CROYDON,20,531155,165235,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,27,25-34,
1200284695,CROYDON,20,535816,162893,1,19 GDS =< 3.5T,7 GOODS VEHICLE,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),0 NOT AT JCT,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,30,25-34,
1200284888,CROYDON,20,533413,168047,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,33,25-34,
1200285454,CROYDON,20,534992,159509,1,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,53,35-64,
1200285497,CROYDON,20,533242,166325,2,09 CAR,3 CAR,17 GOING AHEAD RIGHT BEND,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,57,35-64,
1200285505,CROYDON,20,531229,166519,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,22,17-24,
1200285666,CROYDON,20,535115,165932,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,3 LEAVING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,58,35-64,
1200285825,CROYDON,20,536139,165856,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,39,35-64,
1200285999,CROYDON,20,536550,163532,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,27,25-34,
1200286058,CROYDON,20,532201,165536,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,34,25-34,
